Date,Symbol,Type,Entry Price,Exit Price,Entry Time,Exit Time,Exit Reason,PnL,Trade Count
2024-02-16,AARTIIND,BUY,694.5,692.6,2024-02-16 09:20:00,2024-02-16 09:25:00,Stop Loss,-1.9,1
2024-02-19,AARTIIND,SELL,685.7,687.6,2024-02-19 09:20:00,2024-02-19 09:35:00,Stop Loss,-1.9,1
2024-02-20,AARTIIND,BUY,694.65,700.8,2024-02-20 09:20:00,2024-02-20 09:30:00,Target Hit,6.15,1
2024-02-21,AARTIIND,SELL,702.7,707.7,2024-02-21 09:25:00,2024-02-21 09:30:00,Stop Loss,-5.0,6
2024-02-22,AARTIIND,SELL,688.4,683.65,2024-02-22 09:20:00,2024-02-22 09:25:00,Target Hit,4.75,1
2024-02-23,AARTIIND,SELL,684.05,680.5,2024-02-23 09:20:00,2024-02-23 09:45:00,Target Hit,3.55,1
2024-02-26,AARTIIND,SELL,668.15,674.45,2024-02-26 09:20:00,2024-02-26 09:35:00,Stop Loss,-6.3,1
2024-02-26,AARTIIND,BUY,678.2,676.5,2024-02-26 11:40:00,2024-02-26 11:55:00,Stop Loss,-1.7,31
2024-02-27,AARTIIND,SELL,671.9,674.95,2024-02-27 10:55:00,2024-02-27 12:20:00,Stop Loss,-3.05,22
2024-02-28,AARTIIND,SELL,669.0,665.5,2024-02-28 09:50:00,2024-02-28 10:30:00,Target Hit,3.5,17
2024-02-29,AARTIIND,BUY,652.0,646.2,2024-02-29 09:30:00,2024-02-29 09:40:00,Stop Loss,-5.8,13
2024-03-01,AARTIIND,BUY,671.5,667.6,2024-03-01 09:20:00,2024-03-01 09:35:00,Stop Loss,-3.9,1
2024-03-02,AARTIIND,BUY,678.3,676.05,2024-03-02 09:20:00,2024-03-02 11:30:00,Stop Loss,-2.25,1
2024-03-04,AARTIIND,SELL,672.5,668.45,2024-03-04 09:20:00,2024-03-04 09:55:00,Target Hit,4.05,1
2024-03-05,AARTIIND,BUY,670.5,667.5,2024-03-05 09:20:00,2024-03-05 09:40:00,Stop Loss,-3.0,1
2024-03-05,AARTIIND,SELL,661.25,664.0,2024-03-05 12:25:00,2024-03-05 12:50:00,Stop Loss,-2.75,36
2024-03-06,AARTIIND,SELL,655.9,651.9,2024-03-06 09:30:00,2024-03-06 09:45:00,Target Hit,4.0,13
2024-03-07,AARTIIND,BUY,658.0,661.3,2024-03-07 09:20:00,2024-03-07 09:30:00,Target Hit,3.3,1
2024-03-11,AARTIIND,SELL,653.7,657.35,2024-03-11 09:20:00,2024-03-11 09:25:00,Stop Loss,-3.65,1
2024-03-12,AARTIIND,SELL,650.45,655.95,2024-03-12 09:25:00,2024-03-12 09:30:00,Stop Loss,-5.5,12
2024-03-13,AARTIIND,SELL,644.25,639.0,2024-03-13 09:25:00,2024-03-13 09:35:00,Target Hit,5.25,12
2024-03-14,AARTIIND,BUY,620.4,628.45,2024-03-14 09:20:00,2024-03-14 09:30:00,Target Hit,8.05,1
2024-03-15,AARTIIND,SELL,635.5,637.55,2024-03-15 09:35:00,2024-03-15 09:40:00,Stop Loss,-2.05,15
2024-03-18,AARTIIND,BUY,640.2,644.3,2024-03-18 11:55:00,2024-03-18 14:30:00,Target Hit,4.1,26
2024-03-19,AARTIIND,SELL,640.8,643.05,2024-03-19 09:20:00,2024-03-19 09:25:00,Stop Loss,-2.25,1
2024-03-20,AARTIIND,SELL,634.1,635.8,2024-03-20 10:20:00,2024-03-20 10:25:00,Stop Loss,-1.7,26
2024-03-21,AARTIIND,BUY,646.2,644.0,2024-03-21 09:25:00,2024-03-21 09:45:00,Stop Loss,-2.2,4
2024-03-22,AARTIIND,BUY,653.1,650.55,2024-03-22 09:20:00,2024-03-22 09:25:00,Stop Loss,-2.55,1
2024-03-26,AARTIIND,BUY,655.55,652.5,2024-03-26 09:25:00,2024-03-26 09:55:00,Stop Loss,-3.05,8
2024-03-27,AARTIIND,SELL,654.5,656.5,2024-03-27 10:00:00,2024-03-27 10:15:00,Stop Loss,-2.0,20
2024-03-27,AARTIIND,BUY,660.5,657.4,2024-03-27 10:40:00,2024-03-27 10:50:00,Stop Loss,-3.1,25
2024-03-28,AARTIIND,SELL,654.5,656.7,2024-03-28 09:55:00,2024-03-28 10:40:00,Stop Loss,-2.2,17
2024-03-28,AARTIIND,BUY,661.95,668.05,2024-03-28 12:30:00,2024-03-28 13:45:00,Target Hit,6.1,31
2024-04-01,AARTIIND,BUY,676.95,674.75,2024-04-01 09:20:00,2024-04-01 09:25:00,Stop Loss,-2.2,1
2024-01-01,ABB,BUY,4710.4,4681.55,2024-01-01 09:25:00,2024-01-01 09:35:00,Stop Loss,-28.85,10
2024-01-01,ABB,SELL,4667.55,4680.7,2024-01-01 10:20:00,2024-01-01 10:35:00,Stop Loss,-13.15,22
2024-01-02,ABB,SELL,4659.9,4636.3,2024-01-02 09:20:00,2024-01-02 10:15:00,Target Hit,23.6,1
2024-01-02,ABB,BUY,4707.6,4695.0,2024-01-02 15:00:00,2024-01-02 15:10:00,Stop Loss,-12.6,39
2024-01-03,ABB,BUY,4731.0,4757.0,2024-01-03 09:20:00,2024-01-03 09:25:00,Target Hit,26.0,1
2024-01-04,ABB,SELL,4776.0,4812.0,2024-01-04 14:55:00,2024-01-04 15:00:00,Stop Loss,-36.0,34
2024-01-05,ABB,BUY,4880.0,4861.6,2024-01-05 10:30:00,2024-01-05 10:45:00,Stop Loss,-18.4,22
2024-01-05,ABB,SELL,4820.6,4834.7,2024-01-05 14:10:00,2024-01-05 14:45:00,Stop Loss,-14.1,35
2024-01-08,ABB,SELL,4792.45,4768.0,2024-01-08 09:30:00,2024-01-08 09:45:00,Target Hit,24.45,13
2024-01-09,ABB,BUY,4863.05,4901.15,2024-01-09 09:20:00,2024-01-09 09:25:00,Target Hit,38.1,1
2024-01-10,ABB,SELL,4889.5,4911.8,2024-01-10 09:20:00,2024-01-10 09:30:00,Stop Loss,-22.3,2
2024-01-10,ABB,BUY,4948.75,4935.95,2024-01-10 10:10:00,2024-01-10 10:55:00,Stop Loss,-12.8,26
2024-01-11,ABB,SELL,4936.0,4949.9,2024-01-11 09:45:00,2024-01-11 09:55:00,Stop Loss,-13.9,18
2024-01-12,ABB,SELL,4870.15,4829.0,2024-01-12 09:25:00,2024-01-12 10:10:00,Target Hit,41.15,9
2024-01-15,ABB,SELL,4760.0,4771.95,2024-01-15 09:30:00,2024-01-15 09:40:00,Stop Loss,-11.95,10
2024-01-16,ABB,BUY,4775.9,4805.0,2024-01-16 09:35:00,2024-01-16 09:45:00,Target Hit,29.1,17
2024-01-17,ABB,BUY,4817.45,4845.95,2024-01-17 09:20:00,2024-01-17 09:35:00,Target Hit,28.5,1
2024-01-18,ABB,SELL,4708.2,4733.0,2024-01-18 09:35:00,2024-01-18 10:05:00,Stop Loss,-24.8,17
2024-01-19,ABB,BUY,4800.0,4825.75,2024-01-19 09:20:00,2024-01-19 11:30:00,Target Hit,25.75,1
2024-01-20,ABB,SELL,4813.8,4826.85,2024-01-20 09:30:00,2024-01-20 09:40:00,Stop Loss,-13.05,10
2024-01-23,ABB,BUY,4794.8,4822.0,2024-01-23 09:25:00,2024-01-23 09:35:00,Target Hit,27.2,17
2024-01-24,ABB,BUY,4774.9,4742.75,2024-01-24 10:20:00,2024-01-24 11:30:00,Stop Loss,-32.15,21
2024-01-25,ABB,SELL,4745.8,4717.0,2024-01-25 09:20:00,2024-01-25 10:05:00,Target Hit,28.8,1
2024-01-29,ABB,BUY,4777.95,4766.0,2024-01-29 09:30:00,2024-01-29 10:10:00,Stop Loss,-11.95,13
2024-01-30,ABB,SELL,4808.2,4777.05,2024-01-30 09:25:00,2024-01-30 11:05:00,Target Hit,31.15,11
2024-01-31,ABB,SELL,4675.0,4688.85,2024-01-31 09:55:00,2024-01-31 10:05:00,Stop Loss,-13.85,22
2024-02-01,ABB,SELL,4638.15,4653.05,2024-02-01 09:20:00,2024-02-01 09:25:00,Stop Loss,-14.9,1
2024-02-02,ABB,SELL,4506.5,4483.45,2024-02-02 09:30:00,2024-02-02 10:05:00,Target Hit,23.05,9
2024-02-05,ABB,BUY,4519.3,4504.8,2024-02-05 09:30:00,2024-02-05 09:55:00,Stop Loss,-14.5,11
2024-02-05,ABB,SELL,4447.6,4424.9,2024-02-05 10:50:00,2024-02-05 12:05:00,Target Hit,22.7,26
2024-02-06,ABB,BUY,4405.05,4373.8,2024-02-06 09:30:00,2024-02-06 10:05:00,Stop Loss,-31.25,11
2024-02-07,ABB,BUY,4477.6,4507.05,2024-02-07 09:35:00,2024-02-07 10:10:00,Target Hit,29.45,22
2024-02-08,ABB,SELL,4564.25,4540.55,2024-02-08 09:35:00,2024-02-08 10:45:00,Target Hit,23.7,16
2024-02-09,ABB,BUY,4495.0,4466.0,2024-02-09 09:20:00,2024-02-09 09:35:00,Stop Loss,-29.0,1
2024-02-09,ABB,SELL,4452.65,4475.35,2024-02-09 09:45:00,2024-02-09 10:05:00,Stop Loss,-22.7,20
2024-02-12,ABB,BUY,4542.6,4518.5,2024-02-12 09:20:00,2024-02-12 09:25:00,Stop Loss,-24.1,2
2024-02-12,ABB,SELL,4474.95,4486.95,2024-02-12 10:20:00,2024-02-12 10:25:00,Stop Loss,-12.0,27
2024-02-13,ABB,SELL,4386.0,4402.0,2024-02-13 09:25:00,2024-02-13 09:30:00,Stop Loss,-16.0,12
2024-02-13,ABB,BUY,4478.4,4465.05,2024-02-13 10:30:00,2024-02-13 10:35:00,Stop Loss,-13.35,34
2024-02-14,ABB,BUY,4511.0,4536.6,2024-02-14 09:50:00,2024-02-14 10:00:00,Target Hit,25.6,18
2024-02-15,ABB,SELL,4518.25,4489.75,2024-02-15 09:20:00,2024-02-15 09:55:00,Target Hit,28.5,1
2024-02-16,ABB,BUY,4515.3,4514.85,2024-02-16 10:30:00,2024-02-16 15:15:00,Time Exit,-0.45,19
2024-02-20,ABB,SELL,4475.8,4494.85,2024-02-20 09:45:00,2024-02-20 10:00:00,Stop Loss,-19.05,21
2024-02-20,ABB,BUY,4528.0,4509.25,2024-02-20 10:15:00,2024-02-20 10:35:00,Stop Loss,-18.75,25
2024-02-21,ABB,BUY,4782.05,4808.85,2024-02-21 09:20:00,2024-02-21 09:25:00,Target Hit,26.8,1
2024-02-22,ABB,BUY,5230.0,5180.0,2024-02-22 09:20:00,2024-02-22 09:25:00,Stop Loss,-50.0,2
2024-02-23,ABB,BUY,5441.15,5478.0,2024-02-23 09:40:00,2024-02-23 09:45:00,Target Hit,36.85,18
2024-02-26,ABB,SELL,5342.9,5305.25,2024-02-26 09:20:00,2024-02-26 09:35:00,Target Hit,37.65,2
2024-02-27,ABB,BUY,5350.9,5334.45,2024-02-27 09:50:00,2024-02-27 10:00:00,Stop Loss,-16.45,18
2024-02-28,ABB,BUY,5482.55,5522.0,2024-02-28 09:45:00,2024-02-28 10:05:00,Target Hit,39.45,16
2024-02-28,ABB,SELL,5397.7,5414.2,2024-02-28 12:55:00,2024-02-28 13:15:00,Stop Loss,-16.5,32
2024-02-29,ABB,BUY,5461.1,5446.05,2024-02-29 11:30:00,2024-02-29 11:40:00,Stop Loss,-15.05,31
2024-03-01,ABB,BUY,5517.75,5501.0,2024-03-01 09:55:00,2024-03-01 10:00:00,Stop Loss,-16.75,19
2024-03-01,ABB,SELL,5468.0,5481.95,2024-03-01 10:10:00,2024-03-01 10:15:00,Stop Loss,-13.95,22
2024-03-04,ABB,BUY,5559.15,5588.4,2024-03-04 09:25:00,2024-03-04 09:30:00,Target Hit,29.25,16
2024-03-05,ABB,BUY,5640.0,5671.05,2024-03-05 09:20:00,2024-03-05 10:00:00,Target Hit,31.05,2
2024-03-06,ABB,SELL,5637.0,5605.3,2024-03-06 09:55:00,2024-03-06 11:05:00,Target Hit,31.7,24
2024-03-07,ABB,BUY,5732.0,5762.75,2024-03-07 09:25:00,2024-03-07 11:00:00,Target Hit,30.75,7
2024-03-11,ABB,BUY,5843.0,5877.8,2024-03-11 09:40:00,2024-03-11 10:10:00,Target Hit,34.8,19
2024-03-12,ABB,SELL,5788.0,5820.0,2024-03-12 09:25:00,2024-03-12 09:30:00,Stop Loss,-32.0,13
2024-03-13,ABB,SELL,5721.15,5679.0,2024-03-13 09:50:00,2024-03-13 11:05:00,Target Hit,42.15,25
2024-03-14,ABB,BUY,5628.0,5573.55,2024-03-14 09:35:00,2024-03-14 09:45:00,Stop Loss,-54.45,23
2024-03-15,ABB,BUY,5767.25,5737.75,2024-03-15 09:20:00,2024-03-15 09:25:00,Stop Loss,-29.5,1
2024-03-15,ABB,SELL,5614.2,5630.0,2024-03-15 12:20:00,2024-03-15 12:45:00,Stop Loss,-15.8,33
2024-03-18,ABB,BUY,5699.6,5732.5,2024-03-18 11:40:00,2024-03-18 12:20:00,Target Hit,32.9,25
2024-03-19,ABB,SELL,5715.6,5735.3,2024-03-19 09:20:00,2024-03-19 09:25:00,Stop Loss,-19.7,2
2024-03-20,ABB,SELL,5643.7,5606.0,2024-03-20 09:30:00,2024-03-20 09:40:00,Target Hit,37.7,13
2024-03-20,ABB,BUY,5722.0,5751.0,2024-03-20 13:05:00,2024-03-20 13:35:00,Target Hit,29.0,30
2024-03-21,ABB,BUY,5824.0,5861.9,2024-03-21 09:25:00,2024-03-21 09:50:00,Target Hit,37.9,5
2024-03-22,ABB,SELL,5851.0,5871.2,2024-03-22 09:40:00,2024-03-22 09:50:00,Stop Loss,-20.2,19
2024-03-22,ABB,BUY,5946.0,5925.0,2024-03-22 12:50:00,2024-03-22 13:00:00,Stop Loss,-21.0,30
2024-03-26,ABB,BUY,5979.9,5963.95,2024-03-26 11:00:00,2024-03-26 11:05:00,Stop Loss,-15.95,23
2024-03-27,ABB,BUY,6293.1,6277.05,2024-03-27 09:20:00,2024-03-27 09:30:00,Stop Loss,-16.05,1
2024-03-28,ABB,BUY,6349.1,6321.8,2024-03-28 11:00:00,2024-03-28 11:05:00,Stop Loss,-27.3,26
2024-04-01,ABB,BUY,6499.6,6535.0,2024-04-01 09:45:00,2024-04-01 10:45:00,Target Hit,35.4,20
2024-01-01,ACC,BUY,2227.9,2219.0,2024-01-01 09:20:00,2024-01-01 09:35:00,Stop Loss,-8.9,1
2024-01-02,ACC,SELL,2223.95,2233.95,2024-01-02 09:55:00,2024-01-02 10:50:00,Stop Loss,-10.0,24
2024-01-02,ACC,BUY,2256.5,2271.1,2024-01-02 12:10:00,2024-01-02 14:00:00,Target Hit,14.6,37
2024-01-03,ACC,BUY,2324.0,2317.0,2024-01-03 09:55:00,2024-01-03 10:00:00,Stop Loss,-7.0,24
2024-01-03,ACC,SELL,2274.8,2283.15,2024-01-03 10:40:00,2024-01-03 10:50:00,Stop Loss,-8.35,27
2024-01-04,ACC,SELL,2278.0,2287.7,2024-01-04 09:30:00,2024-01-04 10:10:00,Stop Loss,-9.7,10
2024-01-04,ACC,BUY,2300.0,2311.55,2024-01-04 11:25:00,2024-01-04 12:30:00,Target Hit,11.55,30
2024-01-05,ACC,BUY,2365.0,2381.75,2024-01-05 09:55:00,2024-01-05 11:10:00,Target Hit,16.75,19
2024-01-08,ACC,SELL,2369.65,2355.7,2024-01-08 09:20:00,2024-01-08 09:25:00,Target Hit,13.95,1
2024-01-09,ACC,SELL,2364.75,2375.7,2024-01-09 09:30:00,2024-01-09 10:10:00,Stop Loss,-10.95,13
2024-01-09,ACC,BUY,2379.95,2371.5,2024-01-09 10:35:00,2024-01-09 11:20:00,Stop Loss,-8.45,28
2024-01-10,ACC,SELL,2300.0,2314.45,2024-01-10 09:25:00,2024-01-10 09:30:00,Stop Loss,-14.45,14
2024-01-11,ACC,SELL,2311.0,2318.9,2024-01-11 09:20:00,2024-01-11 09:25:00,Stop Loss,-7.9,1
2024-01-11,ACC,BUY,2335.85,2327.05,2024-01-11 12:20:00,2024-01-11 13:00:00,Stop Loss,-8.8,28
2024-01-12,ACC,SELL,2323.05,2328.9,2024-01-12 09:20:00,2024-01-12 09:40:00,Stop Loss,-5.85,2
2024-01-12,ACC,BUY,2339.85,2330.1,2024-01-12 09:55:00,2024-01-12 10:45:00,Stop Loss,-9.75,25
2024-01-15,ACC,SELL,2331.9,2338.5,2024-01-15 09:35:00,2024-01-15 11:55:00,Stop Loss,-6.6,16
2024-01-16,ACC,BUY,2325.95,2319.1,2024-01-16 10:40:00,2024-01-16 11:00:00,Stop Loss,-6.85,25
2024-01-16,ACC,SELL,2304.95,2291.5,2024-01-16 12:15:00,2024-01-16 12:45:00,Target Hit,13.45,30
2024-01-17,ACC,BUY,2315.2,2306.75,2024-01-17 09:30:00,2024-01-17 09:55:00,Stop Loss,-8.45,10
2024-01-17,ACC,SELL,2271.0,2277.85,2024-01-17 11:45:00,2024-01-17 11:55:00,Stop Loss,-6.85,23
2024-01-18,ACC,SELL,2227.45,2213.3,2024-01-18 09:35:00,2024-01-18 09:45:00,Target Hit,14.15,18
2024-01-19,ACC,SELL,2268.35,2252.75,2024-01-19 09:50:00,2024-01-19 10:50:00,Target Hit,15.6,21
2024-01-20,ACC,SELL,2269.05,2253.75,2024-01-20 09:20:00,2024-01-20 09:55:00,Target Hit,15.3,1
2024-01-20,ACC,BUY,2305.05,2299.2,2024-01-20 14:50:00,2024-01-20 14:55:00,Stop Loss,-5.85,33
2024-01-23,ACC,SELL,2284.65,2271.5,2024-01-23 09:45:00,2024-01-23 10:05:00,Target Hit,13.15,22
2024-01-24,ACC,BUY,2214.85,2228.95,2024-01-24 09:20:00,2024-01-24 10:15:00,Target Hit,14.1,1
2024-01-25,ACC,BUY,2266.8,2280.0,2024-01-25 09:20:00,2024-01-25 09:25:00,Target Hit,13.2,2
2024-01-29,ACC,BUY,2525.5,2513.25,2024-01-29 10:20:00,2024-01-29 10:25:00,Stop Loss,-12.25,24
2024-01-30,ACC,BUY,2528.95,2545.55,2024-01-30 09:20:00,2024-01-30 09:30:00,Target Hit,16.6,1
2024-01-31,ACC,BUY,2550.1,2540.0,2024-01-31 09:20:00,2024-01-31 09:35:00,Stop Loss,-10.1,2
2024-01-31,ACC,SELL,2500.0,2521.3,2024-01-31 12:50:00,2024-01-31 13:05:00,Stop Loss,-21.3,35
2024-02-01,ACC,SELL,2533.0,2540.5,2024-02-01 09:20:00,2024-02-01 09:35:00,Stop Loss,-7.5,2
2024-02-02,ACC,SELL,2532.9,2540.9,2024-02-02 09:20:00,2024-02-02 09:25:00,Stop Loss,-8.0,2
2024-02-05,ACC,BUY,2517.0,2510.5,2024-02-05 13:00:00,2024-02-05 13:05:00,Stop Loss,-6.5,30
2024-02-06,ACC,BUY,2502.0,2517.2,2024-02-06 10:40:00,2024-02-06 11:10:00,Target Hit,15.2,24
2024-02-07,ACC,SELL,2527.4,2514.0,2024-02-07 10:35:00,2024-02-07 10:40:00,Target Hit,13.4,30
2024-02-08,ACC,BUY,2526.3,2510.25,2024-02-08 10:10:00,2024-02-08 11:00:00,Stop Loss,-16.05,29
2024-02-08,ACC,SELL,2507.0,2508.45,2024-02-08 14:35:00,2024-02-08 15:15:00,Time Exit,-1.45,34
2024-02-09,ACC,BUY,2531.95,2548.65,2024-02-09 09:20:00,2024-02-09 09:25:00,Target Hit,16.7,2
2024-02-12,ACC,BUY,2650.85,2667.0,2024-02-12 09:20:00,2024-02-12 09:30:00,Target Hit,16.15,3
2024-02-12,ACC,SELL,2615.4,2630.95,2024-02-12 10:10:00,2024-02-12 10:15:00,Stop Loss,-15.55,26
2024-02-13,ACC,SELL,2575.0,2598.0,2024-02-13 09:25:00,2024-02-13 09:55:00,Stop Loss,-23.0,13
2024-02-14,ACC,BUY,2626.5,2617.3,2024-02-14 09:20:00,2024-02-14 09:30:00,Stop Loss,-9.2,2
2024-02-15,ACC,SELL,2618.0,2629.3,2024-02-15 10:00:00,2024-02-15 10:45:00,Stop Loss,-11.3,22
2024-02-16,ACC,BUY,2660.05,2673.45,2024-02-16 09:25:00,2024-02-16 09:35:00,Target Hit,13.4,8
2024-02-19,ACC,SELL,2698.5,2681.9,2024-02-19 09:25:00,2024-02-19 10:40:00,Target Hit,16.6,10
2024-02-20,ACC,BUY,2684.25,2702.9,2024-02-20 10:25:00,2024-02-20 12:00:00,Target Hit,18.65,27
2024-02-21,ACC,BUY,2707.85,2695.95,2024-02-21 10:00:00,2024-02-21 10:45:00,Stop Loss,-11.9,22
2024-02-21,ACC,SELL,2681.0,2687.95,2024-02-21 11:45:00,2024-02-21 12:45:00,Stop Loss,-6.95,31
2024-02-22,ACC,SELL,2645.0,2652.45,2024-02-22 11:20:00,2024-02-22 12:00:00,Stop Loss,-7.45,29
2024-02-23,ACC,BUY,2697.65,2715.6,2024-02-23 12:15:00,2024-02-23 12:20:00,Target Hit,17.95,31
2024-02-26,ACC,BUY,2698.6,2715.9,2024-02-26 09:25:00,2024-02-26 09:35:00,Target Hit,17.3,10
2024-02-27,ACC,SELL,2666.1,2670.1,2024-02-27 13:50:00,2024-02-27 15:15:00,Time Exit,-4.0,30
2024-02-28,ACC,SELL,2654.85,2635.2,2024-02-28 10:45:00,2024-02-28 10:55:00,Target Hit,19.65,25
2024-02-29,ACC,BUY,2583.25,2599.0,2024-02-29 09:25:00,2024-02-29 09:55:00,Target Hit,15.75,8
2024-03-01,ACC,BUY,2675.1,2688.7,2024-03-01 13:30:00,2024-03-01 14:45:00,Target Hit,13.6,30
2024-03-02,ACC,BUY,2718.8,2705.9,2024-03-02 09:55:00,2024-03-02 11:30:00,Stop Loss,-12.9,13
2024-03-04,ACC,SELL,2706.3,2715.85,2024-03-04 09:35:00,2024-03-04 09:50:00,Stop Loss,-9.55,22
